numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
2;300;1582329600;2;959.52
1;100;1651017600;0;649.65
3;300;1644796800;2;447.86
4;300;1605139200;3;610.23
0;300;1664064000;3;32.21
7;100;1583971200;0;743.01
1;300;1602460800;2;174.72
6;100;1624665600;3;63.95
4;300;1589500800;0;708.34
0;200;1629763200;1;680.68
0;300;1606780800;0;45.69
3;100;1628294400;3;205.66
0;300;1663027200;3;496.05
2;300;1627603200;1;567.02
3;300;1588636800;1;240.12
7;200;1618704000;2;791.06
9;100;1584662400;1;202.91
7;300;1579910400;0;259.59
8;200;1659657600;2;557.85
6;200;1626739200;2;571.47
3;300;1659916800;2;518.55
3;300;1647388800;3;820.99
7;200;1645315200;1;733.46
4;200;1601596800;2;941.73
7;100;1645660800;1;908.33
2;200;1629590400;2;823.38
7;300;1635206400;1;578.25
10;100;1664150400;3;781.84
7;200;1635292800;3;630.25
3;200;1595289600;1;118.25
2;100;1626048000;0;296.21
2;100;1651190400;1;881.55
3;200;1600214400;0;926.63
4;300;1636416000;0;856.46
2;100;1586995200;0;276.15
4;100;1633564800;0;575.77
9;100;1579392000;2;755.34
7;300;1608422400;0;36.14
10;300;1601769600;2;168.77
6;100;1612051200;2;910.28
5;300;1631923200;1;522.14
3;200;1633392000;0;931.48
3;100;1621641600;3;526.73
10;300;1632009600;3;710.39
8;100;1610841600;1;883.43
0;200;1658707200;3;409.2
3;100;1610496000;3;443.08
4;100;1581984000;1;311.77
5;100;1626307200;1;514.28
6;300;1591315200;0;639.68
9;300;1607126400;1;192.89
0;200;1620777600;3;6.79
1;100;1580083200;3;484.18
6;300;1642377600;1;53.64
0;100;1636761600;0;351.76
7;100;1656460800;2;132.0
7;100;1603411200;0;805.8
7;100;1627948800;3;783.78
9;100;1629331200;2;268.26
10;100;1584403200;2;976.59
6;200;1662681600;0;653.8
8;100;1642982400;0;326.88
7;100;1598227200;1;333.08
4;100;1601337600;2;454.89
4;200;1642723200;0;571.17
3;200;1642982400;0;666.32
6;100;1597017600;0;692.8
0;100;1597190400;2;915.38
8;100;1598659200;1;947.51
7;200;1599868800;0;750.13
6;100;1647129600;2;822.92
4;100;1653264000;3;544.54
4;100;1644019200;1;115.68
3;100;1629504000;3;167.29
6;300;1594684800;3;821.88
1;100;1596758400;3;853.21
1;300;1622851200;3;286.44
8;200;1628726400;3;414.23
10;100;1601251200;3;400.63
3;200;1649635200;1;137.84
4;300;1597536000;1;745.98
4;200;1651104000;3;855.25
7;200;1608940800;1;941.51
5;200;1596067200;1;82.27
10;100;1653264000;1;126.6
0;200;1597363200;0;238.17
6;300;1659052800;1;769.65
10;200;1597708800;3;363.42
6;300;1610150400;0;125.23
4;100;1628985600;3;715.85
5;300;1638316800;0;115.28
10;200;1647129600;2;116.75
8;200;1660089600;0;361.53
6;100;1648771200;3;958.78
10;200;1600473600;3;889.48
0;100;1663113600;2;588.05
6;300;1654387200;1;626.11
2;100;1583625600;3;74.69
9;100;1611878400;1;188.75
5;300;1614384000;2;892.32
9;300;1629849600;2;907.6
6;100;1596067200;1;50.02
1;300;1629331200;0;910.34
4;100;1602115200;1;957.8
8;200;1639440000;0;955.16
1;100;1615507200;3;642.45
7;200;1648857600;2;204.16
2;200;1616457600;2;14.06
0;100;1604188800;1;88.18
6;300;1592870400;1;969.31
7;200;1647561600;3;910.44
5;200;1651968000;3;558.29
7;100;1581379200;3;505.91
5;100;1639440000;3;580.87
2;300;1662768000;1;24.1
1;100;1579046400;1;898.15
4;200;1614124800;3;842.62
2;100;1663804800;3;426.47
0;300;1629676800;1;534.21
2;300;1652140800;1;762.37
1;300;1632096000;1;91.8
4;200;1633219200;2;931.77
8;100;1639958400;0;924.49
6;100;1660003200;0;198.7
0;300;1627948800;3;345.73
2;300;1617667200;2;700.55
10;100;1654387200;2;190.0
8;100;1601942400;1;83.24
3;300;1656633600;0;453.72
5;200;1664236800;1;670.25
3;300;1586995200;1;657.21
10;200;1656115200;2;836.09
8;100;1656806400;1;57.17
3;200;1656028800;1;448.54
3;200;1631750400;1;908.28
0;200;1609372800;0;528.91
6;300;1584662400;2;718.36
2;300;1602633600;1;492.75
5;300;1647216000;2;526.1
3;100;1615593600;3;447.45
8;300;1600128000;2;350.6
10;200;1615075200;2;680.46
1;300;1607558400;0;380.31
4;100;1663804800;3;628.91
7;200;1620432000;2;306.58
2;200;1626307200;0;744.78
4;300;1660694400;0;410.35
6;100;1658361600;2;972.47
6;200;1638230400;3;641.68
4;100;1622332800;1;685.3
4;300;1580083200;0;138.29
4;100;1609891200;0;547.62
2;100;1613088000;0;295.55
7;200;1605916800;2;731.15
7;300;1625097600;0;196.06
5;100;1618099200;2;415.59
7;100;1656115200;3;181.82
8;100;1589155200;2;70.84
4;100;1657324800;0;262.49
9;200;1628899200;0;604.72
4;300;1617753600;1;51.22
0;200;1597363200;0;651.44
3;300;1600732800;2;106.91
10;200;1628035200;0;980.59
8;200;1583712000;1;991.84
10;100;1614643200;2;247.89
2;100;1614384000;2;115.91
4;300;1578096000;0;631.56
3;100;1640131200;1;734.84
5;200;1636329600;2;935.02
0;100;1632182400;2;764.27
10;200;1604102400;0;492.84
2;200;1602547200;1;915.62
8;200;1629072000;3;861.68
10;200;1601683200;0;662.73
6;200;1582156800;2;464.71
2;300;1586563200;2;726.82
10;300;1648857600;1;350.57
5;300;1611532800;1;599.02
7;200;1588464000;0;737.14
10;100;1612051200;1;147.66
4;100;1663545600;1;412.99
9;300;1633132800;1;941.87
9;100;1611792000;0;788.03
1;200;1655596800;1;789.27
3;200;1640649600;0;901.77
6;100;1662940800;1;560.87
4;100;1662940800;3;523.07
8;200;1584489600;2;418.9
10;100;1602720000;2;597.57
1;100;1631836800;3;940.79
9;200;1661299200;2;61.57
4;100;1584489600;0;201.05
8;300;1596240000;1;647.32
2;200;1629417600;0;95.59
0;100;1624147200;2;296.27
5;100;1608940800;0;427.89
1;100;1612051200;0;311.53
0;100;1639440000;2;231.49
6;300;1630454400;3;419.04
1;300;1659225600;1;46.16
2;200;1616457600;1;641.98
1;300;1646784000;0;495.8
5;100;1656633600;2;144.57
9;300;1612310400;2;188.06
10;100;1647129600;3;693.95
0;200;1624492800;3;643.87
7;200;1643155200;3;563.57
1;200;1621382400;2;517.32
0;300;1652227200;1;347.55
0;100;1609632000;3;190.53
7;100;1653523200;3;722.59
9;300;1591142400;1;193.37
5;200;1649376000;1;327.89
4;200;1654732800;1;501.85
5;300;1644796800;2;575.42
4;200;1640995200;1;716.94
6;200;1591660800;3;318.53
2;200;1611792000;2;800.72
6;300;1606262400;0;303.16
6;100;1600992000;2;517.5
7;300;1590192000;3;699.93
2;100;1644451200;2;867.56
6;100;1610755200;3;304.08
3;100;1599955200;3;989.61
10;100;1651363200;2;836.78
4;200;1638662400;1;382.98
3;100;1578009600;3;390.24
5;100;1579478400;3;5.43
6;100;1598918400;2;441.81
10;300;1644969600;1;662.89
7;200;1604966400;2;66.28
6;100;1651708800;2;778.52
8;300;1646870400;1;435.2
3;100;1617321600;1;704.19
4;300;1597795200;2;941.76
10;100;1612915200;2;434.55
9;100;1621728000;1;78.27
3;100;1635724800;1;256.04
5;100;1581465600;0;984.05
7;200;1648598400;0;200.57
2;300;1606953600;3;515.57
2;300;1603843200;1;178.57
7;100;1582588800;1;649.73
7;100;1621555200;1;553.13
10;300;1581465600;2;10.44
9;300;1657670400;0;975.41
2;300;1648512000;3;723.61
10;300;1618185600;1;224.33
1;200;1620432000;2;750.43
3;200;1621296000;3;622.77
7;100;1655769600;2;885.15
3;300;1599264000;3;548.24
9;200;1592092800;0;566.64
5;200;1584576000;0;166.35
6;100;1590278400;0;234.37
0;200;1627344000;1;770.56
2;100;1636329600;3;523.82
3;100;1659225600;3;275.46
6;100;1652918400;2;666.81
10;200;1654387200;1;240.46
2;200;1590624000;2;303.89
8;200;1640649600;2;720.9
6;200;1584835200;0;346.16
7;200;1593820800;0;413.29
6;200;1605052800;1;208.79
1;100;1654473600;2;104.86
5;300;1621123200;2;377.33
9;200;1582502400;3;224.17
7;100;1643846400;1;373.06
6;100;1582588800;3;315.58
2;200;1641427200;0;968.37
5;100;1604016000;2;935.44
4;100;1583366400;2;563.2
1;300;1645228800;3;781.71
9;200;1589846400;3;951.72
1;300;1621296000;1;398.5
7;100;1614470400;2;450.16
7;100;1591660800;0;126.16
4;100;1582934400;1;138.74
0;200;1581984000;0;989.73
2;200;1652054400;0;452.28
7;300;1600387200;1;429.79
6;200;1644192000;0;993.56
3;300;1649289600;2;411.32
3;200;1661817600;3;338.04
6;300;1622851200;2;708.31
1;300;1626048000;1;490.37
3;300;1656547200;0;261.21
2;200;1642636800;3;240.63
4;200;1660867200;3;188.81
8;100;1606089600;3;35.87
5;100;1620950400;0;425.3
6;200;1663545600;2;19.51
4;300;1661558400;0;739.94
1;100;1647043200;2;24.03
5;300;1578700800;2;650.01
0;300;1656288000;3;993.81
7;200;1602201600;2;782.38
10;100;1590192000;3;398.59
0;100;1659657600;2;88.86
4;200;1587427200;2;724.67
10;100;1645833600;1;378.5
0;200;1605571200;2;57.0
3;300;1580256000;2;778.88
3;200;1606262400;1;418.05
9;300;1606953600;1;0.48
2;200;1611792000;2;399.5
10;200;1658880000;2;525.76
4;200;1579219200;3;758.17
10;300;1583193600;2;492.71
4;200;1655078400;3;816.07
8;300;1613001600;3;182.99
2;100;1643932800;1;196.68
5;200;1657411200;2;482.9
1;200;1604361600;3;369.42
4;200;1613260800;1;325.53
7;300;1636675200;2;952.3
8;300;1636934400;0;791.81
8;100;1593993600;3;874.53
3;300;1587427200;3;436.67
0;100;1649721600;0;645.11
1;200;1658966400;1;109.64
6;100;1654387200;1;472.08
4;200;1648512000;3;876.47
0;100;1588204800;3;399.2
10;300;1660348800;0;529.16
5;100;1658448000;3;947.73
7;100;1636848000;2;317.46
3;200;1645142400;2;284.06
9;300;1659052800;3;526.44
4;300;1611014400;2;715.77
0;100;1586217600;2;106.75
1;100;1645574400;0;414.96
4;200;1611619200;2;723.99
4;100;1650585600;3;56.85
7;300;1606521600;3;819.49
0;200;1602720000;0;778.64
2;300;1643500800;3;901.24
5;300;1643846400;0;589.58
4;100;1625961600;1;294.3
10;300;1604361600;2;21.9
3;100;1590710400;1;723.32
8;300;1644278400;0;972.01
1;100;1591401600;0;856.53
2;300;1609977600;1;936.66
0;300;1641254400;0;474.74
5;100;1647302400;2;945.21
6;200;1586995200;1;719.8
10;100;1625529600;3;83.3
1;300;1660694400;2;348.71
7;200;1657065600;0;784.35
0;100;1606953600;2;512.27
3;100;1627603200;3;779.81
1;100;1655510400;3;410.56
7;300;1609804800;1;339.79
5;200;1644451200;3;350.34
8;300;1604534400;0;241.21
1;300;1594684800;3;470.87
0;200;1649894400;1;628.88
4;200;1605484800;1;695.76
5;200;1633305600;2;863.77
8;100;1636243200;2;203.37
7;200;1620432000;1;9.35
8;300;1602720000;1;557.02
10;300;1616630400;1;350.08
4;300;1620345600;3;204.42
3;300;1631404800;1;989.1
6;300;1586131200;1;888.09
8;100;1615334400;0;44.2
5;200;1617148800;0;699.79
3;200;1588982400;0;734.01
0;300;1640304000;0;619.93
7;100;1626480000;2;561.31
4;200;1653696000;1;498.96
4;300;1611273600;0;690.34
1;200;1659744000;1;691.61
6;200;1637193600;1;924.31
9;200;1626048000;3;194.79
6;200;1605139200;3;79.88
9;100;1642896000;1;152.14
7;300;1659830400;2;689.21
0;200;1611446400;1;652.46
3;300;1607817600;1;207.76
10;100;1624060800;3;108.69
7;100;1596499200;1;990.56
8;200;1651190400;0;533.19
9;300;1629504000;0;540.43
0;100;1643932800;2;383.05
10;200;1634515200;3;563.47
6;100;1660953600;2;837.42
9;100;1612137600;2;375.1
2;300;1662422400;3;21.89
6;200;1614470400;0;423.65
7;300;1623542400;1;52.3
10;200;1657843200;1;428.02
6;100;1624924800;1;58.0
5;300;1625270400;2;563.91
0;300;1635724800;2;403.09
4;300;1595548800;3;93.41
2;100;1625788800;2;522.34
5;100;1587686400;1;37.28
7;300;1660694400;1;774.92
10;100;1625097600;0;956.78
10;300;1599177600;0;15.71
9;100;1659139200;0;260.28
3;100;1660953600;0;601.39
1;100;1609113600;1;831.17
2;100;1588896000;0;967.73
5;200;1631664000;2;223.73
4;100;1616889600;0;74.62
3;300;1639785600;0;916.17
10;200;1661299200;1;669.18
5;200;1660176000;2;685.32
6;200;1628553600;0;638.69
2;300;1598400000;1;833.69
1;100;1644451200;1;988.79
4;100;1663459200;1;255.4
9;100;1655424000;3;835.08
0;200;1596326400;3;127.98
8;200;1581206400;3;740.95
4;200;1594339200;3;530.95
1;200;1607558400;1;173.94
8;200;1590451200;3;999.78
7;300;1600128000;3;753.18
0;200;1637971200;2;225.88
8;100;1654819200;2;114.55
7;300;1649462400;2;290.93
4;200;1637712000;1;250.73
8;100;1650067200;3;166.84
9;300;1608940800;3;583.71
9;100;1633305600;3;449.32
2;100;1625529600;3;820.68
9;200;1603238400;2;550.5
7;200;1597968000;2;761.96
8;300;1662336000;1;538.87
7;300;1656979200;0;866.36
6;200;1635638400;3;625.25
3;300;1625616000;0;992.97
4;300;1578268800;0;798.93
8;200;1608681600;1;135.3
6;300;1579132800;2;513.84
3;100;1617667200;3;12.07
1;100;1651104000;2;845.21
10;300;1650499200;0;267.31
2;200;1590278400;3;172.43
10;300;1657843200;1;967.34
8;200;1595030400;3;393.55
8;300;1640908800;1;589.24
4;200;1592524800;3;176.48
1;200;1660262400;3;587.4
7;200;1592352000;0;39.01
6;300;1607472000;2;551.57
1;300;1663459200;1;828.15
10;300;1583366400;0;310.29
0;200;1631577600;3;272.36
3;100;1601337600;0;111.97
7;300;1578700800;2;722.27
4;300;1662768000;1;373.16
4;300;1661212800;3;215.32
2;200;1592697600;2;496.05
4;200;1634688000;2;951.09
2;200;1656720000;3;884.01
3;300;1642118400;1;956.57
5;300;1651017600;1;939.41
8;100;1663718400;3;792.67
3;300;1627603200;3;519.25
9;300;1612224000;1;101.51
2;100;1616371200;1;310.81
7;100;1620172800;1;581.61
9;300;1631145600;3;986.79
2;200;1645747200;2;955.66
9;100;1626998400;3;125.9
7;300;1639353600;2;408.21
10;100;1620604800;0;947.15
9;100;1592870400;3;642.56
0;200;1655164800;3;12.49
10;200;1597968000;0;738.48
0;200;1640304000;0;895.61
6;100;1596672000;0;877.89
1;300;1628726400;3;27.51
2;100;1581120000;3;964.27
4;300;1632614400;2;484.92
6;100;1632268800;1;647.13
8;300;1586649600;2;297.27
5;200;1660435200;2;97.41
1;300;1641686400;2;682.25
7;100;1621296000;2;985.0
8;300;1655769600;2;43.05
5;100;1661558400;2;953.13
9;200;1625443200;1;35.27
3;200;1637971200;1;703.98
8;300;1618876800;0;513.65
9;200;1663632000;2;263.63
2;300;1624060800;0;913.48
0;200;1650844800;0;632.09
2;100;1624320000;3;492.39
2;100;1635292800;3;466.12
0;100;1652918400;0;99.37
10;200;1653177600;1;901.27
3;200;1582329600;3;680.7
1;200;1589241600;1;443.89
8;300;1603497600;1;269.63
7;100;1642809600;0;141.53
6;100;1625356800;2;149.52
2;200;1648166400;1;744.96
1;200;1604102400;2;945.96
1;100;1579996800;1;107.02
10;300;1614297600;3;167.32
1;200;1599436800;2;485.61
4;200;1603756800;2;425.47
3;100;1615161600;3;474.1
6;200;1580256000;3;639.09
1;100;1600214400;3;655.58
1;100;1592179200;0;52.09
0;200;1629417600;3;585.63
3;200;1597968000;0;179.54
8;300;1652745600;0;358.68
9;100;1602460800;2;176.61
1;100;1628553600;2;643.4
0;200;1628035200;3;112.53
1;200;1623888000;1;710.76
4;300;1640131200;1;597.05
8;200;1646265600;3;141.94
8;100;1578182400;2;63.87
5;300;1636070400;1;367.41
2;100;1603756800;0;620.29
4;200;1600905600;1;720.42
0;100;1586131200;3;723.75
0;100;1608508800;0;51.34
8;100;1610668800;3;35.13
8;200;1646179200;2;881.41
10;100;1588809600;1;297.67
9;300;1601337600;0;500.21
7;100;1593993600;3;166.66
7;200;1628640000;1;479.01
10;300;1606003200;3;560.51
8;100;1664236800;3;155.48
7;200;1653436800;2;811.58
10;200;1650844800;3;977.21
3;300;1635897600;0;790.47
5;300;1593475200;1;415.37
0;300;1603670400;0;836.85
8;100;1593475200;1;864.92
9;200;1614384000;1;624.58
1;300;1633910400;2;189.51
3;300;1621728000;1;332.47
5;300;1654732800;2;100.29
2;100;1664150400;2;926.31
4;200;1631923200;1;260.29
1;300;1610323200;0;21.63
0;100;1588204800;2;53.85
9;100;1641513600;2;313.29
7;300;1649635200;2;188.15
4;200;1645228800;2;14.73
7;200;1600214400;2;21.74
5;200;1591488000;2;460.75
2;200;1649116800;3;611.91
9;100;1601596800;1;233.73
3;100;1596844800;2;551.19
2;200;1579392000;2;574.46
5;300;1646352000;3;432.48
7;100;1593820800;0;799.2
10;100;1599004800;1;599.01
1;300;1594684800;2;619.14
4;200;1616889600;1;518.12
2;300;1645488000;1;464.4
2;100;1591228800;0;346.71
10;200;1662595200;0;750.36
4;300;1641686400;3;860.83
4;200;1617753600;1;833.31
9;300;1586995200;2;321.07
2;100;1627603200;1;915.41
5;100;1652400000;0;125.27
6;200;1628208000;3;375.15
9;300;1636588800;3;412.96
5;300;1583798400;2;313.68
0;300;1613001600;2;210.54
10;100;1610928000;1;688.36
0;100;1599782400;1;950.12
2;200;1617840000;1;772.15
8;100;1591401600;0;108.95
6;200;1650067200;3;508.7
6;200;1596412800;2;996.74
8;200;1647648000;0;466.82
3;100;1654300800;2;284.88
6;200;1649894400;1;80.36
2;100;1625270400;0;50.83
6;300;1598313600;0;468.53
9;200;1621036800;0;606.17
8;300;1603324800;2;29.87
9;100;1616025600;2;347.57
2;300;1598054400;0;90.09
6;300;1651276800;2;196.16
3;300;1620172800;0;480.73
9;100;1649462400;0;178.43
1;100;1642809600;1;142.51
6;300;1618876800;1;630.65
9;100;1639526400;2;152.09
5;100;1602028800;2;226.15
2;200;1617408000;0;803.6
0;100;1624665600;3;264.39
0;200;1628035200;3;260.97
8;100;1580515200;3;958.03
9;300;1611187200;3;199.38
5;200;1646438400;0;288.16
5;300;1652054400;1;570.53
10;100;1657152000;1;421.88
3;100;1618185600;1;548.22
4;200;1661472000;2;542.02
3;300;1593734400;1;320.87
4;100;1642550400;0;884.06
9;200;1588723200;1;805.48
1;300;1610928000;0;368.19
5;200;1636848000;2;122.76
4;200;1642032000;1;571.29
7;100;1612915200;1;981.55
1;200;1640390400;2;532.43
6;100;1612483200;1;415.8
2;100;1662508800;0;821.93
10;100;1658448000;1;177.72
7;100;1661558400;0;824.75
9;100;1646352000;2;100.48
7;100;1604793600;3;743.31
7;100;1579305600;1;524.14
7;100;1654646400;3;880.97
6;100;1606867200;3;395.53
5;200;1649808000;1;579.58
1;100;1663977600;1;314.64
9;300;1582848000;0;337.32
5;300;1650931200;1;474.4
5;200;1633651200;1;453.5
1;200;1657584000;2;244.22
6;100;1644796800;0;801.04
9;100;1605225600;2;85.72
10;100;1614643200;3;602.48
8;300;1661126400;1;156.38
9;300;1648771200;3;876.54
2;200;1646524800;0;259.22
7;100;1601424000;1;698.82
2;100;1664236800;1;580.65
4;100;1581984000;0;984.35
1;300;1585958400;3;387.43
5;200;1636934400;0;191.26
3;200;1610323200;3;225.93
2;200;1628208000;1;98.15
10;300;1630281600;2;318.27
5;300;1644796800;1;199.45
5;100;1591488000;1;977.51
7;300;1638403200;0;249.56
8;300;1606003200;3;203.81
5;100;1649030400;3;938.58
4;100;1633219200;1;122.87
2;200;1638576000;2;970.55
6;200;1634428800;2;584.32
8;200;1622073600;0;124.96
1;200;1646524800;2;818.02
8;200;1620086400;0;559.88
5;100;1657411200;2;356.31
6;200;1654041600;1;248.18
9;200;1630108800;3;958.29
1;200;1620000000;1;890.45
0;200;1594252800;0;31.15
3;100;1622419200;2;79.38
4;100;1652227200;1;122.54
6;300;1610841600;3;412.37
10;200;1632614400;3;451.37
1;300;1657843200;3;311.7
9;100;1646611200;0;845.37
7;200;1613174400;3;282.06
0;200;1592265600;1;905.93
7;100;1638403200;0;318.94
7;300;1583625600;2;13.42
7;300;1653350400;0;475.26
10;300;1628121600;0;708.82
6;300;1658361600;0;97.02
6;200;1607299200;0;675.39
8;200;1602633600;3;412.95
4;100;1605139200;2;387.95
2;300;1648598400;0;802.23
3;300;1643414400;1;979.37
4;300;1608163200;1;534.19
8;300;1610582400;1;159.95
5;100;1622678400;1;967.53
0;200;1629244800;0;764.99
0;300;1657670400;2;590.64
1;200;1602201600;3;192.56
10;100;1629849600;1;151.07
10;200;1643587200;3;392.73
10;200;1642723200;2;289.16
5;300;1640736000;1;177.43
0;100;1659830400;2;459.51
9;200;1586304000;1;705.03
3;200;1624838400;0;425.18
10;300;1586908800;3;497.05
5;200;1590969600;2;686.36
9;200;1594166400;3;969.26
2;200;1622678400;0;102.92
6;300;1648857600;0;774.13
5;200;1625011200;3;720.78
9;100;1642464000;3;282.51
1;200;1638057600;2;858.17
6;300;1589587200;0;33.65
5;100;1581984000;1;622.0
4;200;1632009600;3;218.86
10;100;1636243200;2;64.24
6;300;1634688000;2;149.79
5;100;1635465600;1;142.96
6;200;1632700800;0;601.35
1;100;1623974400;1;247.13
2;200;1658102400;1;465.56
10;100;1654819200;1;350.27
10;100;1607558400;3;523.96
0;200;1635292800;0;56.76
4;100;1622246400;2;796.91
9;300;1638662400;1;124.12
2;100;1592438400;3;283.92
3;200;1594598400;0;367.57
0;300;1635033600;3;203.91
3;300;1599523200;0;192.42
10;200;1585785600;1;505.85
8;100;1631577600;3;844.46
9;300;1659312000;3;850.88
4;200;1612483200;1;759.98
8;300;1609718400;1;302.97
10;200;1598400000;3;171.51
7;200;1607126400;3;246.49
1;100;1663113600;1;959.21
1;200;1587168000;3;346.21
0;300;1651968000;2;710.74
0;300;1655942400;0;394.78
10;300;1643155200;3;297.62
0;300;1614988800;3;208.32
2;300;1580774400;0;721.91
9;100;1583798400;0;293.55
2;300;1636156800;0;547.28
9;200;1645574400;3;471.59
2;300;1620172800;0;640.0
2;100;1584662400;2;648.79
2;300;1587945600;1;794.05
6;300;1603152000;2;764.7
4;100;1589846400;1;744.55
5;100;1609200000;0;869.89
5;200;1632268800;2;67.56
10;200;1619654400;1;142.54
10;200;1643760000;2;602.59
10;200;1630368000;0;647.57
0;100;1593561600;2;477.55
0;300;1643241600;2;574.76
3;300;1621987200;3;898.91
4;300;1579824000;3;382.15
4;100;1582761600;1;569.41
3;200;1646870400;3;152.96
9;100;1639353600;2;332.73
1;300;1606262400;2;523.41
5;200;1581465600;1;689.94
7;200;1606176000;1;561.94
8;100;1639180800;3;494.29
9;300;1662508800;2;646.04
10;200;1591574400;0;768.34
4;200;1663113600;0;203.58
4;300;1644624000;3;549.05
9;100;1593993600;1;571.33
3;100;1632182400;2;835.19
3;100;1659052800;0;451.94
0;300;1650153600;0;900.55
10;100;1636416000;0;970.46
10;100;1650499200;1;23.97
5;300;1620691200;2;537.74
0;300;1601424000;3;632.93
7;300;1628812800;2;117.61
4;100;1593993600;3;878.47
4;200;1599868800;3;310.68
1;300;1633392000;1;454.21
6;200;1591660800;3;518.94
3;100;1620604800;1;287.78
2;100;1648252800;2;109.52
8;300;1601596800;0;700.68
6;100;1612051200;3;164.49
10;300;1651708800;0;704.31
10;200;1615161600;1;491.52
6;300;1597363200;2;525.06
4;300;1659830400;0;523.2
8;300;1591660800;2;269.46
8;200;1660003200;0;597.93
6;100;1577836800;2;122.55
0;100;1634947200;1;731.05
3;200;1622678400;2;39.95
6;100;1663372800;3;655.26
5;300;1602201600;1;755.51
7;100;1602547200;1;642.52
3;100;1658361600;3;720.91
10;300;1639785600;1;206.31
4;200;1587945600;0;600.48
8;200;1616630400;3;478.48
8;200;1615075200;3;351.48
0;200;1652227200;0;947.96
6;100;1582588800;1;892.58
6;200;1586304000;1;370.51
1;300;1659744000;0;113.3
7;200;1583971200;3;792.18
10;200;1605830400;1;195.42
0;300;1623456000;0;949.51
1;300;1620345600;3;513.45
2;200;1656547200;3;125.95
6;200;1614902400;1;707.69
4;300;1601856000;1;177.92
8;300;1612310400;3;630.43
8;300;1602720000;1;474.91
7;200;1660694400;3;97.84
8;300;1580428800;2;311.61
6;100;1623888000;1;91.16
1;300;1622073600;2;227.18
10;100;1605398400;3;969.1
8;100;1622764800;0;93.14
8;100;1660521600;1;630.06
10;100;1660780800;2;536.13
10;200;1586736000;0;104.79
8;200;1643414400;0;365.71
2;200;1621209600;0;189.81
8;100;1645833600;0;205.54
8;200;1658534400;1;345.94
7;200;1618272000;1;821.35
7;100;1587859200;3;355.06
3;300;1623456000;3;955.27
0;200;1581984000;3;903.24
9;100;1599782400;1;693.47
10;300;1653782400;2;571.73
3;100;1606953600;0;907.87
3;100;1660003200;2;477.62
6;200;1603929600;3;240.54
6;100;1657584000;1;874.77
7;300;1655856000;0;214.78
3;100;1615507200;2;534.32
0;200;1595721600;0;358.87
7;100;1655251200;3;877.29
3;300;1650931200;1;291.17
7;200;1649116800;1;678.56
4;200;1627257600;1;951.93
7;300;1625875200;1;737.38
6;200;1652140800;0;95.73
10;200;1589587200;1;557.36
5;200;1585526400;3;126.09
2;100;1586649600;2;153.72
0;300;1629072000;3;645.05
2;100;1585785600;0;961.99
9;100;1620864000;1;968.38
0;300;1581984000;2;911.35
2;200;1596931200;0;735.78
7;200;1662422400;0;907.92
3;200;1613260800;2;239.56
1;200;1615852800;1;164.99
0;200;1623110400;2;236.54
8;100;1602892800;2;688.25
2;100;1594512000;2;592.71
7;200;1612656000;3;347.99
9;200;1660867200;0;933.99
8;300;1596499200;0;58.79
4;300;1635638400;0;923.68
10;200;1588377600;3;263.91
6;300;1638144000;3;556.04
0;300;1649721600;0;717.66
4;100;1595203200;2;676.82
10;100;1618876800;1;420.89
9;100;1609200000;0;563.15
5;300;1660867200;3;998.04
8;300;1603324800;2;332.77
1;100;1657152000;0;756.38
10;200;1579392000;1;910.15
7;200;1652745600;3;68.81
4;200;1635033600;2;868.44
4;200;1607040000;3;690.9
1;100;1641427200;0;560.2
6;200;1626652800;0;7.79
3;300;1589932800;0;414.76
6;300;1611619200;2;673.1
0;300;1595548800;3;389.04
7;300;1606694400;0;576.44
8;300;1649980800;2;171.02
1;200;1643500800;3;586.44
10;100;1657497600;0;623.85
7;200;1606089600;2;533.74
0;100;1642982400;1;424.01
0;300;1627776000;1;901.66
5;300;1633564800;0;26.06
2;300;1579996800;0;759.55
9;300;1629158400;0;610.59
2;200;1630195200;3;67.58
3;200;1599696000;1;583.73
7;200;1644019200;0;104.11
9;200;1605484800;1;910.54
3;200;1638921600;1;535.16
1;300;1646956800;1;869.62
2;100;1631491200;2;684.4
5;100;1657324800;2;332.7
6;200;1597104000;3;988.56
2;100;1618099200;3;643.73
4;200;1620691200;1;723.48
4;300;1658966400;2;827.03
2;300;1624579200;0;129.32
8;300;1598486400;2;899.11
1;200;1658880000;2;505.99
10;100;1631059200;0;595.39
1;200;1612915200;3;14.71
0;300;1604966400;1;3.41
6;300;1630713600;2;365.05
8;200;1654819200;3;403.57
1;100;1587945600;2;433.23
5;100;1621382400;0;164.13
9;300;1610496000;3;609.11
6;100;1657065600;3;102.77
6;200;1614556800;3;899.85
6;200;1623542400;1;516.19
0;200;1655164800;1;138.58
2;200;1615766400;1;856.43
6;100;1607472000;3;454.92
6;100;1604102400;2;30.19
9;100;1582070400;3;484.23
8;200;1581292800;0;772.54
3;200;1639526400;0;265.68
9;300;1651363200;3;374.1
0;300;1646179200;3;446.53
0;200;1645488000;1;416.17
10;100;1630713600;0;609.03
7;200;1663804800;0;1.76
1;300;1659916800;1;583.47
7;300;1630195200;0;515.45
6;200;1599264000;3;848.13
7;200;1597622400;2;514.57
10;200;1617062400;3;964.85
0;200;1642896000;3;449.11
